upvotes,total_votes,rating,review,polarity,subjectivity,confidence,sentiment
1,1,5,AWESOME such a yummy flavor I got it as a healthy alternative to the desserts we normally eat and I am so glad that I did there are so many things you can do with Jello desserts and still have them taste good and be good for you I will definitentally be purchasing this product again the flavor was so wonderful,0.5611111111111111,0.7055555555555555,0.9802040457725525,2
0,0,5,I went to 4 grocery stores looking for this flavor of Jello for my green tomato jam recipe and finally found it here This jello is wonderful Evidently its only carried in the stores during the summer but with harvest time in the Fall I couldnt find it anywhere in town This Jello tastes like watermelon and the jam recipe I made with it takes like watermelon jam Great made as regular Jello too Yummy,0.2642857142857143,0.6252747252747252,0.9214664101600647,2
1,1,5,What a deal this is the healthiest salt you can use This box should last our family the year no problem Iodized sea salt will not raise your blood pressure as regular salt will,0.0,0.07179487179487179,0.9545988440513611,2
0,0,5,Perfect size sea salt for the table or the picnic basket We love it Shakes well no clumping and flows freely,0.6333333333333333,0.8000000000000002,0.9787505865097046,2
17,19,5,span classtiny Length 026 Minsbr br spanThe expiration date is 21 months from the day I bought this product The tuna tomato combination is delicious This is one of the many items I reorder on Amazon every month or sobr edit added a short video so you see what this combination looks likebr br I was wearing one of those headlamps but I didnt do a good job focusing on the tunabr I should film it over but it doesnt look like many people view this product anyway,0.54,0.5800000000000001,0.8331241607666016,2
3,3,5,Ive never heard of the SAFCOL brand before but I was tired of only trying the typical pouches Starkist and Chicken of the Sea I was really surprised as I thought it was a bit better than the other brands and with less seasoning,-0.10729166666666663,0.6239583333333334,0.4515882134437561,1
2,2,5,these are the best tasting tuna pack they make in my opinion make a great on the go snack and really satisfying with the tomato,0.7666666666666666,0.6833333333333332,0.9862710237503052,2
1,1,3,I have always purchased StarKist tuna but thought I would try this brand for a change of pace The taste of the tuna was not pleasant too much basil and other spices for me,-0.09722222222222221,0.513888888888889,0.8351770639419556,0
0,0,4,Im not familiar with the Safcol brand but being a tuna addict gave this a shot The tuna tastes like its good quality but I found the tomato basil flavor to be a bit bland Its better than something plain but it didnt pack the punch I was hoping for Its still a great option for a low calorie low fat meal,0.17894345238095238,0.5175595238095239,0.6983712911605835,2
0,0,5,I found it much tastier than the plain tuna pouches out there Excellent quality and no need to dress it upbr br I put it the micro on about 20 power for 1 minute and Shazambr br I believe a little heating brings out the flavor,0.19955357142857144,0.5142857142857142,0.9433038830757141,2
0,4,1,Seriously this product was as tasteless as they come There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack You just have to season it or combine it with something else to share the flavor,0.08476190476190476,0.6276190476190475,0.41409778594970703,2
1,1,5,I read about pomegranate molasses so I had to try it I havent made anything with it yet just eaten a little bit at a time but WOW is it decadent Its dark syrupy sour and a little sweet A dab of this and I forget about dessert Its just a really unique flavor with a pleasing metallic undertone Yum Im going to try making fesenjan next ,0.018750000000000003,0.51875,0.9402292966842651,2
2,3,5,Used this in Moroccan recipes as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange water Wonderful wonderful stuff,0.725,0.8125,0.9685940146446228,2
1,1,1,I dont know how long these sat on the back of a shelf somewhere but they were so old that they wouldnt cook I had to throw half of them out because the skins were damaged a clear sign of dried beans past their prime I cant even return these or ask for a refund because food is not returnable Will find a different brand to use For now I have about fifty servings of beans to throw away,-0.058333333333333334,0.325,0.934303343296051,0
1,1,1,Besides being smaller than runts they look the same and have the same consistency Unfortunately they taste nothing like banana runtsnor do they even taste good Yucky stuff Trying to return with vendor,0.039999999999999994,0.47000000000000003,0.8757167458534241,0
0,0,3,The item over all was fine but the Banana Heads are not just like Banana Runts they are alot smaller Also when I received the item the packaging was not great The Banana Heads had come open during shipping and were all over the packing envelope,0.004166666666666666,0.5625,0.6743454933166504,0
0,0,5,I purchased as a giveaway for a baby shower with Jungle theme They worked out perfect for 25 small bags of candy I purchased 5 If you want more than 25 small bags I would purchase a larger bag,0.2,0.5599999999999999,0.8568634390830994,2
3,3,5,I have drunk Ricore since my mother allowed be to drink caffeine I love this stuff in milkbr Its much smoother and tastier than instant coffee with milk I am French and live in the USbr and bring back boxes of Ricore at every opportunity Savora is another hidden gem you can bringbr back Check it out,0.018855218855218858,0.3666666666666667,0.9547372460365295,2
3,3,5,I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious I wish it were a bit cheaper but other than that I love this product,0.325,0.4616666666666666,0.9608426690101624,2
0,0,5,I couldnt wait to try the 88243 Cinnamon Coffee Cake because it is made with fresh eggs creamy sour cream Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel This 88243 Cinnamon Coffee Cake is available online for only 1895 Now I have had my fair share of cinnamon coffee cakes but let me just tell you that the FantasiCakes Cinnamon Coffee Cake really takes the cake with size price quality and tastebr The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition It also comes with a large tub of white icing that you can drizzle over the top before serving I couldnt believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast for three days The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake The icing really tops it off beautifully and gives it that moist and sticky sweet flavor Pair the cake with your morning coffee and youve got the perfect breakfast treat,0.2764835164835165,0.5139285714285714,0.9668481945991516,2
5,6,4,I used to love these growing up and stopped drinking water and lemon juice from this brand about 56 years ago This stuff used to be so strong i used to just pour some in my mouth and get that alive feeling going It feels like the product went through changes which added more water or something to make it not so strong The stronger it is the less you use as well The product is still really good but the taste is the same quality as the cheaper brand names almost I thought these would go fast but hey all lemon stuff i love unless it goes bad This is a good product just wish it still had that hit me in the mouth chug sensation it used to be like,0.26666666666666666,0.5187499999999999,0.6526506543159485,2
1,1,5,One of the best lemon juice that I have tried I am recurring customer due to the high quality of this product When the season for fresh lemos is out this one supplement our need for the citrus on the kitchen or refreshmentsbr br I will continue buying it,0.33375,0.42874999999999996,0.9741476774215698,2
0,0,5,This lemon juice is a must in my kitchen yearround It has a powerful flavor and you dont need much of it to zest up a dish I add a spritz of it to my water nearly every daybr br I will buy this product again and again,0.19999999999999998,0.5333333333333333,0.9666533470153809,2
0,0,5,Fast delivery and good product This is the same lemon juice concentrate you can find in stores and its really handy to have around to add to sauces dressings etc Such a pain to squeeze fresh juice everytime you need it nevermind having the lemons on hand to begin with,0.3,0.5375,0.877733051776886,2
0,2,4,This is not as good as the Frozen Lemon juice but it is good It has a slightly odd flavor perhaps from a preservative Sure wish I could order the frozen juice,0.4333333333333333,0.5847222222222223,0.42160460352897644,2
8,8,4,Couldnt believe it when told how relaxing this beverage was Seriously drink it only if you are getting ready for a nap or bedtime If you have plans to drive or perform any other activity not recommendedbr br I feel my arms and legs almost tingle with relaxation After a short time my eyes start to get droopy and I am in another placebr br Love this stuff,0.04027777777777778,0.5736111111111111,0.8846142888069153,2
6,6,4,I bought these at Grocery Outlet here in the Seattle Tacoma are for 400 a case of tweleve not paying 3800 Yes 3 for a dollar I like the taste not great but not bad either low calorie will buy more but not at this whacked out price,0.11249999999999998,0.5541666666666667,0.5185292959213257,2
1,1,5,This is an great product The taste is great and it works exactly as described Superb natural sleep aid AMAZING,0.5916666666666667,0.6749999999999999,0.9876424074172974,2
0,0,3,WE have been looking for natural ways to help us sleep since we always seem to be overloaded with stress and a busy schedule Yes wed probably be better served taking a yoga class but this is a good second choice This helps you fall asleep and stay asleep I drank half the first night and that was plenty for me After about 30 minutes I was ready for bed I woke up refreshed and with no sleepydrug hangover so that is a huge bonusbr br I gave the product 3 stars instead of the 5 it deserves as their packing job was marginal at best The product arrived with 2 broken bottles which at this price is a 6 loss The bottles are glass and all they did was wrap one layer of the smallbubbled bubble wrap around the case and placed it in a larger box with extra room to move around in that box Big packing fail but the product is awesome,0.19895833333333332,0.39999999999999997,0.5591646432876587,2
3,3,5,We made chocolate chip cookies with BRM Garbanzo Bean Flour and the results were fantastic The brown sugar and chocolate mask any bean taste that other reviews have mentioned Our friends couldnt discern any difference from classic CCCs The texture body and elasticity meaning reduced tendency to fall apart that occurs with most other glutenfree flours is nice and chewy the same as CCCs made with regular flour And an added bonus the high protein and fiber level I calculate 23 g fibercookie fills you up so that you are satisfied with smaller servings and the glycemic index is significantly lowerbr br I highly recommend this flour even if CCCs are the only thing you make with it,0.18654761904761902,0.5695421245421245,0.9430466294288635,2
3,3,5,This is great stuff Made some really tasty banana bread Good quality and lowest price in town,0.5666666666666667,0.5166666666666667,0.9862279295921326,2
0,0,5,We had trouble finding this locally delivery was fast no more hunting up and down the flour aisle at our local grocery stores,-0.06759259259259259,0.26481481481481484,0.5135218501091003,1
2,2,5,This packet of glaze is the secret to making those European style fresh fruit tarts I am about to make one for a pie auction at church after a friend requested that something strawberry should be offered You can make the most amazing and relatively healthy fruit tarts by baking a base layering it with uncooked fresh sliced fruit then pouring over the madeup contents of one of these packets They harden up at room temperature hold the fruit together so you can slice the tart and they let the beauty of the arranged fruit show through Ive also seen this glaze used over cheesecakes to hold a fruit topping in place Personally I do not like cheesecake too rich for me but a fruit glazed cheesecake is gorgeous I will admit To do this slice fruit and layer it on the cheesecake while its still in the springform pan Pour on the glaze let it set up and then remove the springform Youll have a clear layer of fruit on top of the cheesecake Cherries strawberries or sliced mangos are nice but the best one I ever had used thin slices of lemons that had been gently poached in sugar syrup before they were layered on the cakebr br I use a base of sponge cake baked in a shallow form but other bases can be pate sucre a kind of French pastry that is a bit like a sugar cookie that works well in those fluted straightsided forms You can also make minitarts in a muffin pan prebaking each mold with a layer of pie crust even commercial crust works though again I prefer pate sucre it holds its shape better and is more substantial and has a better crumb Just blindbake the muffin tins lined with pate then pop them out and fill with fresh fruits berries are great and pour over the glaze Some people put a layer of creme patisserie which is a pastry cream like custard but stabilized with flour below the fruit and I happen to think these taste bestbr br If you get into baking this glaze is a musthave on the shelf The ingredients are vegan tapioca starch carrageenan dextrose cream of tartar locust bean gum so if you are looking to make a vegan tofu cheesecake you can use this on top as well as use it for fruit tarts with a nut crust base,0.18118279569892473,0.5647849462365592,0.8261638283729553,2
0,0,5,My Scotties were full of hot spots and when I used this within a week all the hot spots were gone The smell is kinda strong but not bad Its tolerablel,0.3266666666666666,0.73,0.45114949345588684,1
1,1,4,I bought this coffee because its much cheaper than the ganocafe and has the organic reishi mushroom as well as other healthy antioxidants I didnt expect it to taste good but it actually does Ive only had it for a few days and for 5 its totally worth it My sisters all take ganocafe but now Im introducing them to this less expensive similar coffee I will follow up on this product in a few weeks ,0.042361111111111106,0.35347222222222224,0.9277327656745911,2
0,0,3,The coffee is very finely processed and the flavor is just alright Nescafe and Mount Hagen are better I bought this to try something other than these two but I probably wont get this again There is just a slight vitaminy taste but its not overwhelming Its also a bit pricey for what you get,0.10000000000000002,0.5383333333333333,0.7502282857894897,2
0,0,5,This coffee is great because its all organic ingredients No pesticides to worry about plus it tastes good and you have the healing effects for ganoderma,0.75,0.675,0.963044285774231,2
0,0,5,Like the other people mentioned this coffee has a great taste Ive tried different instant coffees before but this one is one of the better ones Another one of my favorites if you want to try it out though NOT organic is Africafe pure instant coffee,0.19846938775510203,0.5797619047619048,0.9703693389892578,2
0,0,5,Tastes great and gives me energy without the jitters Love this productbr However I do wish it came in some sort of resealable jar or hard plastic container instead of a ziplock pouch because the ziplock ripped off and quit working after awhile But the product is fantastic just not crazy about the packaging,0.3416666666666667,0.7383333333333333,0.9211721420288086,2
2,2,5,These little guys are tasty and refreshingbr br I usually eat salads for lunch which can do terrible things to breath I eat 2 of these after lunch because they are so small and I find this sufficiently resolves the problembr br Theyre sugar free sugar can actually help the smelly bacteria grow which is great and theyre tasty enough that I almost think of them as part of my lunchbr br This is a good bulk value buy and Id highly recommend the mints themselves Cheers,0.03724999999999999,0.544,0.8342798352241516,2
2,2,4,I like these better than the regular Altoids but theyre even more costly so youd better like them,0.375,0.3942307692307692,0.9257234930992126,2
1,1,5,These little tins of sugar free mine mints were a great dealThere perfict for on the goFifty mints per tin is just the right amount to cary alongAnd there safer for your teeth than the ones with sugarThe price of twelve dollars was very resonableAlso there great for shareingIf you are looking for a mint try these onesYoull be glad you did,0.39974489795918366,0.6622448979591836,0.9485169649124146,2
3,4,5,Prosbr packaging shipping pricebr sold about a year before its expiration date enough for me to eatshare 9 boxesbr not too fresh like the regular wintergreen and not in a powdery form its a real mintbr br Cons none,0.125,0.34423076923076923,0.6668398976325989,1
2,3,3,Be careful not to eat too many of them in one day as one of the chemicals in it is the same as that of a LAXATIVE LOLOLOL,0.13333333333333333,0.5416666666666666,0.6060291528701782,1
2,3,5,These mints are really strong and have a great taste They are also a convenient size to carry in a pocket or purse,0.6166666666666667,0.7416666666666667,0.9819269776344299,2
0,0,5,This is a huge supply of them Im still working on these and have plenty to spare Much more effective than buying one from the grocery store or 711 every time you want a mint,0.5,0.7333333333333334,0.8896939158439636,2
0,0,2,Even with small containers they dont fill them up These little tins are less than half filled and at the price charged it seems a ripoff Is there some exotic ingredient as costly as gold contained in those tiny squares Or how about the cereal ploy they were filled at the factory but settled in transportbr Can manufacturers be honest in their dealings,0.125462962962963,0.5925925925925927,0.7524048089981079,0
0,0,5,I love and use the empty containers for medicineadvil in my purse desk suitcase Also line with felt to keep earrings Perfect little size to disguise small valuables when traveling and LOVE the mints Tiny and powerful without burning my mouth,0.2203125,0.6375,0.9620435237884521,2
0,0,5,Received as shown My mother in law likes these and Walgreens quit carrying them It was great i could get them on Amazon,0.8,0.75,0.9182303547859192,2
0,0,4,I keep a case of these in my office and always have at least a tin or two on my desk for visitors to help themselves to Some folks stop by just to grab some mints and others pop them like candy while we meet When I find someone who keeps coming back for more I just give them their own tin One coworker asked me to save the tins for her so she could use them as pillboxes and safety pin boxes Like I said theyre a real hit Since I wouldnt be able to keep my hands off a candy dish this is a good alternative to have around and its nice to have them around if I have garlic for lunch I gave the item 4 stars because they arent as tasty as the sugar version of the mints but what sugar free item is as good as its full sugar counterpart and because of the fact that each tin is wrapped in plastic which seems like a waste and is irritating to remove although I totally get why they wrap it it still doesnt make it easy to deal with,0.2722222222222222,0.583888888888889,0.5507262945175171,2
1,2,5,The tiny Altoids are great for a quick breath freshening and the small box is great for portability Its full but compactbr br I havent run out yet and probably wont for a couple months but I cant wait to buy it again,0.33888888888888885,0.5750000000000001,0.9805126190185547,2
1,2,5,I loved these Wintergreen Altoid Smalls so much I had to come write a review The packaging is small for convenience and the Altoids are smaller as well with a square shape blue hue and even more delicious taste in my opinion I definitely prefer them over the regularsize Altoids and will continue purchasing them Highly recommended,0.25666666666666665,0.5044444444444445,0.9828842878341675,2
0,1,5,Fresh scent and taste Easy to eat one tin in few hours I use them as favors and everyone loved them,0.30833333333333335,0.5583333333333333,0.9725419282913208,2
1,3,5,Hard to find the wintergreen smalls sugar free as stores only have the red smalls peppermint such a common flavor The wintergreen is refreshing and absolutely delicious Driving cross country if someone cuts me off I turn to my daughter with my hand out and say Wintergreen Me She pulls one out puts it in my hand and all is right with the world,0.1594047619047619,0.5877380952380953,0.6622192859649658,2
0,3,1,To me these are nothing like the regular Altoids and are not breath mints They are pleasanttasting little candies in a cute convenient tin and thats as far as it goes The mintiness is just not strong and the wintergreens are definitely weaker than the peppermint minis Im not a dragonbreath person but still one of these mints is too small to have any effect on my breath Four or five will freshen my breath for a short while maybe 15 minutes At this point I think the Icebreakers Frost mints are the best as sugar free breath mints,0.13458333333333333,0.561025641025641,0.6373708844184875,0
2,2,5,we have fed our cats a lot of stuff These 2 boy cats are not picky eaters They loved the Purina They loved the Nutro They loved the Iams They love whatever we feed thembr br This review is based on what we their affectionate owners love After a certain age we were instructed by the vet to consider senior foods and lower carb foods because the catties were fatties We tried a few types of food Some evinced no change Some made the litter superstink Some had too small a kibble and the cats barfed it up because they didnt have to chew it to swallow itbr br This Felidae has done the trick No problems to speak of It is consistent in the litter and bearable on the nose The cats love it The kibble is sized appropriate to chewing And heres the kickerbr After feeding the cats Felidae their demeanor improved Their coats are super soft and lush both are new improvements we can directly attribute to this food Were now loyal Felidae consumersbr br Additionally the absence of corn product in the feed seems to lessen or remove the reactions of our friends with catallergies,0.2891564454064453,0.5014430014430015,0.8599798679351807,2
2,2,5,I started my cat on Felidae Platinum about 3 weeks ago and she loves it Shes an older cat somewhat overweight and had a grouchy temperament I first mixed it with her previous food and she figured out which was which she ate the Felidae and left the old food Shes now been on just the Felidae for about ten days now off the old food entirely and she is a much sweeter happier cat I think it must agree with her better or be more easily digested or something In any case I am a happy purchaser of Felidae I dont agree with the previous reviewer that cats dont like it Clearly mine does,0.17604166666666665,0.35572916666666665,0.8843357563018799,2
1,1,5,We have three cats the youngest is about eleven years old another is fifteen and our oldest is well ancient That is what the vet told us ten years ago The youngest is a blob When he lays down he looks like a footstool The other two are arthritic and skinnybr br Since we had such success with Canidae Platinum for senior dogs I figured that wed give it a try for our cats Id had them on low ash Purina One Urinary tract formula for their entire lives and thankfully we had no UT problemsbr br Buster the youngest is still a blob after six months plus on Felidae for Senior and Overweight cats However the other two are now much more active and we can tell that they are really feeling better since we changed their food to Felidae Even Prissy the ancient one has started to play and tease the dogs by getting them to chase her where before when she was on Purina One all she wanted to do was to sleepbr br I think that if you can get your cat on this fairly early in their weight problems itll be more effectivebr br However the glucosamine will certainly help your older fur balls have a happier life,0.09678130511463845,0.3649250440917107,0.6941111087799072,1
0,1,2,Too much of a good thing We worked this kibble in over time slowly shifting the percentage of Felidae to national junkfood brand until the bowl was all natural By this time the cats couldnt keep it in or down What a mess Weve moved on,0.03388888888888887,0.37277777777777776,0.3909558355808258,1
3,10,1,As with canidae Felidae has also changed their formula Cats do not like change when it comes to their food And they just had to change it without putting it on their label We noticed the color of the food had changed and so did the smell As you will notice I have also reviewd the Canidae and this all happened the same time the dogs were having issuesbr br Prior to the change in food we had almost lost two of our cats because we had moved to a new home If cats get upset because of a change in enviorment or a loud noise they can stop eating It depends on the cat Two of them had stopped eating and had lost a lot of weight We took them to the vet and it took months to get them back to normal It has been a year since then and they are better Then the formula for this food changedbr br We started to noitce they were not eating as much and it started to bug us We asked the shop owner of the feed store and she had no knowledge of any change to the food It wasnt until the we were in there with other customers yelling about their dogs food making their dogs sick Right away we changed the cats food and they started chowing down and havent suffered one bit like our dogs havebr br Cats are sensitve animals and changes to thier food could cause them to stop eating Anyone thinking of purchasing this food should not do it We have 5 rescued and fixed cats none of which are picky eaters and the change in this formula could have been the death of them had we not found out about the change in their formulabr br I urge anyone that has had these problems to go to the consumer affairs website and also the FDA website and write a letter to them to let them know how this has affected your animal As with canidae they do not care how the change has affected my animals and tell me not to buy it This is just horrible,-0.03734023912595341,0.4275922490208205,0.49857062101364136,0
0,1,4,Dont buy just a few of these I order these by the case I cant even remember the first time I tasted an anchovy stuffed olive but I have tried several of the brands online and this brand is my favorite,0.1375,0.35833333333333334,0.8218046426773071,2
0,1,5,I order these olives a lot They are unlike any other olives out there The subtle flavors of the brine go great with cheeses One of my favorite appetizer treats for guests,0.2104166666666667,0.65625,0.9834631085395813,2
1,4,1,Hey the description says 360 grams that is roughly 13 ounces at under 400 per can No way that is the approximate price for a 100 gram can,-0.25,0.5,0.607357919216156,0
0,0,3,My husband and I are both kind of wimpy when it comes to hot things and this seasoning is just a bit too spicy for us It definitely makes you sweat a bit when youre eating it It was still edible to us by adding a good sized dollop of sour cream but I dont think I would buy it again due to the heat We prefer the milder McCormicks brand of Fajita mix Ive also had fajitas in a couple of different restaurants and it wasnt as spicy as this mix isbr br If you like super spicy then this is not burning hot so you might want to keep that in mind To me it was more than medium hot but not by too muchbr br I gave it three stars because it was pretty easy to make and its versatile in that you could vary the veggies you put in it You take a plastic bag a couple of tbs of vegetable oil 14 cup water and mix the seasoning water and oil together then add the chicken strips to the bag and let it marinate for 5 minutes In the meantime it says to stir fry your veggies peppers and onion but I found it easier to just cook the chicken and veggies together and I dont think it affected quality or taste I also used extra virgin olive oil rather than vegetable oilbr br I have one more package of this to use and next time Im going to add more veggies and maybe some chopped tomato to cut the heat a bit more,0.17958333333333334,0.60625,0.5557217597961426,0
5,5,5,A friend whod been drinking tea for 80 of his 84 years introduced me to this tea a few months ago Even took me over to the store and bought me a pound At 7lb in a retail store or a little over 9 with shipping from an online merchant I think its great Ive been drinking Earl Grey English Breakfast Irish Breakfast Lapsang Souchong Assam etc Most of them were over 30lb with shipping Aside from the Lapsang Souchong I think this is a great replacement for all the rest Has everything Im looking for in a strong fullbodied black tea with enough character to keep it from becoming boring My current favorite afternoon tea Unless youre extremely jaded or a tea snob youll love it,0.13259803921568625,0.542156862745098,0.9290838837623596,2
3,3,5,I love strong full bodied quality tea and typically drink assam irish breakfast or early grey tea but as the other reviewer noted the price per pound can be discouraging So I have been searching for a quality full bodied tea that wasnt bitter at a more palatable price point and this certainly fits the bill And unlike some other teas where they tend to be better in one form or another ie iced vs hot this tea is excellent in both forms I would certainly recommend this to anyone who prefers that smooth full bodied quality tea that doesnt cost an arm and leg,0.24185463659147868,0.5066416040100251,0.8618846535682678,2
0,0,5,I drink this tea plain without sugar or milk and it has a pleasant aromabr br The price from Amazon is cheaper than my local grocery store One reviewer is right I think it has some herbal smell to make up the aroma So the label Imperial Blend kind of implied the herbbr br I am not exactly a black tea drinker so this tea is a surprise and affordable too I usually prefer White Chinese tea like White Peony but it is more expensive and requires lower temperature water But this is black tea and this aroma kind of remind me the softness of white tea,0.11142857142857142,0.3984126984126985,0.9014215469360352,2
0,0,5,Ive tried a variety of Ahmad tea Not because I particularly like this brand but they are just easier to come across The Imperial blend I believe is the most complex yet well balanced of all the ones Ive tried Its full body like a good cup of Assam which by no means overpower the delightful clean taste of Darjeerling complete with a long lasting note of bergamot I enjoy it best in the evening It gives a satisfying and relaxing finish to a busy daybr br For those interested in the specifics I use about 3 teaspoons of lose tea in a stainless steel infuser in a 16 oz mug let it steep in 208F water for 23 min take the infuser out and drink it without sugar or milk to savor its sophistication,0.3302083333333333,0.4802083333333334,0.8903335928916931,2
0,0,5,I have tried literally dozens of teas since being introduced to the Russian custom of preparing and drinking tea and the Ahmad Imperial blend is probably my favorite of all of these due to the fact that it is equally delicious hot or iced I buy the threepacks as needed from Amazon and go through them rapidly My family loves it and my friends have it in their homes now too try one box of it and you will love it too,0.3541666666666667,0.6375000000000001,0.9690989851951599,2
0,1,5,This is an excellent tea One of the best I have ever had It is especially great when you prepare it with a samovar,1.0,0.7666666666666666,0.985996425151825,2
1,3,2,Herbal additives in this blend destroy real tea taste It is only for people who like herbal taste I dont,0.0,0.43333333333333335,0.8368632197380066,0
0,0,4,Makes a tasty super easy meal fast BUT high in caloriesbr br The instructions say to saute the veggies first but I recommend cooking the chicken first The chicken takes longer to cook and the raw chicken ontop of veggies just makes a slimy mess I made it with snow peas and carrots only I dont like the little corn Added some red pepper flakes for heat and served ontop of rice It came out wonderful Dinner on the table in less than 30mins,0.004170673076923063,0.5849919871794872,0.6516295075416565,2
1,1,5,I think I have tried just about every Bloody Mary mixer on the market at one time or the other Most have too much sugar or worst corn syrup This mixer is all natural ingredients and very tasty It does have a little kick Enjoy,-0.07916666666666666,0.5194444444444444,0.5840206742286682,2
1,1,5,Might be a little spicy for some but this stuff rocks I use 12 and12 with V8 for a milder version or the best is a Bloody Caesarbr Half mix half clamato,-0.06416666666666668,0.40666666666666673,0.8001436591148376,2
1,1,5,Took me one or two to get used to the pickle taste But now aim hooked and have to keep a bottle on hand,0.0,0.0,0.620258092880249,1
0,0,1,This candy is not as described The middle is almost hard it is not a silky or smooth filling as describedbr Looks and tastes like its way past its expiration datebr Would never reccommend this Paid a good chunk of cash for nothing,0.11166666666666666,0.3783333333333333,0.9270091652870178,0
0,0,5,I started drinking the power slim tea when I was on the HCG diet to help curb cravings Since I liked it so well I tried some of the others and I am now hooked They are so satisfying that I drink them all the time The Energy gives you that extra pickmeup in the afternoons that helps keep me going all day no matter how long,0.2625,0.5750000000000001,0.9461037516593933,2
0,0,5,Im trying several of the Wu Yi teas I like this one particularly because of the subtle citrus taste It also has a natural sweetnessbr br The ingredients include Organic WuLi Cliff Oolong Tea 700 mg Organic Black Tea 600 mg Organic Green Tea Extract 100 mg Proprietary blend 600 mg plus some Ginseng panax Orange Peel Lemon Grass and Guarana Other Ingredients Natual Orange and Citrus flavorsbr br My goal is to drink more tea and less coffee I am enjoying trying a different kind of tea every day Ill be coming back to this one,0.026785714285714284,0.4291666666666667,0.9439805746078491,2
0,0,5,i cannot live without this citron falksalt it is wonderful on watermelon fish almost any food requiring salt and in my world it all does just try it on red juicy watermelon wonderful experience,0.5340909090909091,0.625,0.9726750254631042,2
0,0,1,Terrible Artificial lemon taste like Pledge Lemon Furniture Polish Dont do this to yourself Just use plain flake salt and some fresh grated lemon zest,-0.37857142857142856,0.7142857142857143,0.9318978190422058,0
0,1,5,These things are huge I love the way the crystals crunch and the flavor is not too overpowering or too subtle This lemony flavor is my favoriteits good on almost everything Youll have plenty of flavored salt for a long time if you buy this,0.24333333333333335,0.6,0.9812129139900208,2
0,0,2,The taste of these white cheddar flat breads is like a regular cracker which is not bad except that I bought them because I wanted a cheese tastebr br What was a HUGE disappointment How misleading the packaging of the box is The photo on the box I bought these in store makes it look like it is full of long flatbreads expanding the length and width of the box Wrong The plastic tray that holds the crackers is about 2 smaller all around leaving you with about 15 or so small flatbreadsbr br What is also bad about this is that the company states they use biodegradable and ecofriendly packaging FAIL They used a HUGE box for a ridiculously small amount of crackers Not ecofriendly at allbr br Would I buy these again No I feel ripped off The other crackers like Sesame Tarragon give you a littlebr more bang for your buck and have more flavor,-0.027777777777777766,0.4755698005698006,0.8765655755996704,0
0,0,5,This is the ultimate puppy food The kibbles are great for small breeds High in digestible nutrients as opposed to fillers some companies use Less waste results from the high quality ingredients I have been hunting training showing and handling various breeds of dogs for nearly 40 years with multiple National Champions I have been highly satisfied with Eukanubas quality and the results I have obtained feeding their foods My recent purchases are with WAG through AMAZONcom Their prices are the best I have found and they are very good at shipping immediately on items in stock,0.21523809523809526,0.4661904761904762,0.9614959359169006,2
0,0,4,The recommendation when we bought our puppies lhasabichon mix and lhasapoodle mix was that we continue them on the food that they have had since being weaned This is a somewhat expensive food so I cant say that we were terribly pleased but we loaded up on the stuff and headed homebr br Let me just say this I have had small dogs before Never have I seen such gas issues Both of them consistently had foul gas Consistently Usually when theyre sitting on our laps but you know Theyre dogsbr br When we got through the first bag of this stuff we purchased more on amazon It was a great price for it since we got a 40 lb bag for the price of I think a 15 lb bag at Petco But they continued to have gas I mean they loved the food dont get me wrong and they loved it more when wed mix in some water and it would be like soft food Somehow that made their gas worse but I think Ill have to give that responsible to the speed with which they chowed down cant blame the food itself for gluttonybr br Eventually we switched their food No more farting I think it was due to the high fat content which undoubtedly is necessary for very small puppies They just need that in their diet I think that we were advised to keep them on it for much longer than was useful they said up until 1 year Yeah right you try dealing with gas for that long Around 6 mos of age we switched to PuppyChow Much better Granted they dont like it as much but we humans like it a whole lot better,0.10086433531746034,0.5259511408730159,0.5431735515594482,1
0,0,5,A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertastebr br In the 20 years we have been drinking Ahmad teas not even once have we been disappointed The superb quality of Ahmad teas has remained consistent throughout the yearsbr br I am so happy to find Ahmad teas available here thanks Amazon because only a few stores carry it in my area and they are quite a few miles away The current deal for the pack of 6 is superb much cheaper than I can find locallybr br This is a great tasting tea which I am happy to recommend,0.21133333333333332,0.5825,0.9689170718193054,2
0,0,5,Fresha great way to get a little chocolate in my life without a million calories They taste just like chocolate pudding,0.30625,0.625,0.9161320328712463,2
